,GeneID,logFC_6,adj.P.Val_6,logFC_1,adj.P.Val_1,logFC_2,adj.P.Val_2,logFC_3,adj.P.Val_3,logFC_4,adj.P.Val_4,logFC_5,adj.P.Val_5
8180,PAQR8,-0.015085843258547917,0.42339880206784697,0.002870644642695399,0.9580754306682921,0.008923354041898828,0.6298663740631467,0.002566021090433296,0.9389163407420908,-0.003246594861169294,1.0,-0.0024906435243757605,1.0
8181,PARD3,-0.0023405560015273092,0.8702301948510922,0.012984678218983924,0.006201520720713157,0.0010386382874671735,0.9098454670356841,-0.0030406846848335394,0.7458410920140794,-0.0019379699190246388,1.0,-0.002625528550756093,1.0
8182,PARD3B,3.0844660971916744e-05,1.0,-4.832394552369717e-05,1.0,-0.00029064866588976077,0.7098534834725954,-5.5580177341506504e-05,0.9843791446705217,-0.0001433197141627984,1.0,0.0005252854333543744,0.7669505770254017
8183,PARD6A,-0.0025638993182630406,0.9993287310541916,0.007234601841626845,0.8575276036952573,0.0060501243476875355,0.8923958490231307,-0.011940201508584252,0.5764562462990943,-0.0002282890234731362,1.0,0.00014734907935595037,1.0
8184,PARD6B,-0.00807956212151226,0.830211671154248,0.022283700846296665,0.17123710860374264,-0.002351036135173592,0.9235451246805217,-0.007311798984882268,0.78939208296991,0.0005265159697384735,1.0,-0.0005084961424872327,1.0
8185,PARD6G,-0.0027862830657707422,0.837443203919477,-0.0035192986871231124,0.755272115794073,0.0028843255906351277,0.794735930863582,-0.0038664030486176048,0.6303105429051101,0.003337051341059603,1.0,-0.000479188152329988,1.0
8186,PARG,-0.008538572453665079,0.8444303525105495,-0.01321307945567569,0.6603989247692074,0.003528062945578416,0.9062660829951231,0.010593516614926805,0.7058880991444356,0.00225437357325297,1.0,-0.0031133840927937556,1.0
8187,PARK7,0.2493283184848778,0.04004046232747279,-0.19256920191019644,0.1213384297473139,0.007700084660535844,0.9696398375737918,0.10052624674081617,0.5376506634860894,-0.05549935566196251,1.0,-0.043468013494685154,1.0
8188,PARL,0.027603255601538604,0.7375878440850273,-0.012953813679875859,0.9136818779906565,0.010000271626573812,0.8988480898679091,-0.0030754684783602243,0.9999040261952963,-0.015212735550811318,1.0,0.0012755502973822164,1.0
8189,PARM1,-0.005496013879185061,0.878197956367874,0.02347747654316279,0.0693928127867054,-0.0011931342453835436,0.957546978941097,-0.005196612204739574,0.8319907232190697,-0.002671091777863697,1.0,-0.001893144904381275,1.0
8190,PARN,0.010616319262590004,0.9404227729087052,-0.03837756902972072,0.467147610869056,0.007662972232856488,0.9071436924138896,0.0027966863907462614,1.0,0.01141112784262209,1.0,-0.007089275760576538,1.0
8191,PARP1,-0.009974770409451633,0.9998884639362233,-0.08952635813003072,0.16775434444120038,0.030292667617638186,0.8167832302646094,0.03666171076659119,0.7122655650632261,0.0030007469541561693,1.0,-0.011207485915118498,1.0
8192,PARP10,0.0011674240744132328,1.0,0.06689826625066814,0.10914892718787368,-0.028758204369292995,0.6014643085196837,0.02798487080868961,0.6592819777099993,-0.013619325201008087,1.0,-0.012383285225985363,1.0
8193,PARP11,0.05650097519643277,0.27015205694175776,-0.027606292792240167,0.7399323039898152,-0.004257162796717048,0.9486039329470297,-0.016797932994629686,0.8268582562497399,-0.013193770861235625,1.0,0.019181827041434098,1.0
8194,PARP12,0.004263646892867672,0.9941436637857821,0.005061788029453944,0.961038101458416,-0.0030950696019046778,0.9361560295828188,0.010680999703204786,0.8122192736730145,0.004004878868862666,1.0,-0.013942422540216954,1.0
8195,PARP14,0.20170069709974542,0.0006400422572451638,-0.01978930397222048,0.9267068938881202,-0.0073040510201592135,0.9446096401329772,-0.07653015495162416,0.27981524870861907,0.029412538128674087,1.0,-0.051874291772625925,1.0
8196,PARP15,-0.029588759347755594,0.8063052419640008,-0.030550841165775514,0.7863729400403942,-0.06287132213784646,0.10212903777028608,0.08184132604530402,0.06172965123160593,0.005849567500630773,1.0,0.030459058532874256,1.0
8197,PARP16,0.019086893705551677,0.6703838898989858,-0.010235762860148982,0.8754733357399502,-0.005762576781025472,0.8988480898679091,0.02630103983594456,0.30915562354216847,-0.00914766504980381,1.0,-0.007920982537766626,1.0
8198,PARP2,0.015183768886937177,0.8442033472033592,-0.0022757237139070866,1.0,0.013311292920989523,0.8613688835864516,-0.0152729783970657,0.78070536444875,-0.0070640419418590734,1.0,-0.0014047540340113365,1.0
8199,PARP3,0.013019408693111545,0.3253702104843499,0.005418087382924264,0.8243840538238478,0.008786651636039281,0.40919747126761674,-0.01209928333986124,0.24667879072085536,-0.0020254638130911187,1.0,-0.007401892510596685,1.0
8200,PARP4,0.06725117858868032,0.23345353903855873,-0.04720225897312672,0.4701188703916116,0.014100282197619204,0.8988480898679091,-0.04912270642228452,0.34472092249373754,-0.007202321510951196,1.0,0.0229927840513124,1.0
8201,PARP6,0.02750137907396133,0.2696904680473918,-0.014541238024319983,0.6940870910397339,-0.0022110955490356604,0.9446096401329772,-0.0013673572687203685,1.0,0.003158663795133493,1.0,-0.005397393220481182,1.0
8202,PARP8,0.014563747679382177,1.0,-0.01102007370646127,1.0,0.02622667662337691,0.8988480898679091,0.011344288578796491,0.9888068828902621,0.008686675343203915,1.0,-0.047838600578342105,1.0
8203,PARP9,0.024832367097513783,0.7105532669835655,-0.0186079208493745,0.8168992576476776,0.0002723767395577739,0.9986730940517949,0.009156825410209499,0.8905865000412649,-0.000833617825282941,1.0,-0.008454898369839994,1.0
8204,PARPBP,-0.004332308219395692,0.7351058905899212,-0.0036619793412214358,0.796313837008223,0.002160529739746863,0.8947636956077433,-0.003258514999516216,0.7697068236868725,-0.0009392879719261602,1.0,0.005243960977889088,0.9968094227670625
8205,PARS2,-0.0013244368114988733,0.8765599804171967,-0.0009225994407477003,0.9267068938881202,-0.0018756792686995109,0.7241852953345997,0.003922364079466221,0.21477170043720695,0.0008501778072211414,1.0,-0.000733384187557703,1.0
8206,PART1,-0.0008244285546841039,0.9236794285136342,0.002355099222027145,0.5607545949510453,-0.0006823366503634378,0.8988480898679091,-0.0006645235728205847,0.9003283429032827,0.0010268395218935343,1.0,-0.0007144808028806168,1.0
8207,PARVA,0.002280962054675748,0.6989584983900412,0.0043104740095785245,0.19548074285377096,-0.001039866454370219,0.8950486297595618,-0.001488010023367509,0.7854281373975727,-0.0010913012980813723,1.0,3.4622834869334467e-06,1.0
8208,PARVB,0.02029611945536877,0.6877269111192934,-0.024366097603218964,0.5392736418681624,-0.0018261927935201878,0.9674601024246479,-0.005867095301796674,0.9209161982873338,-0.004410100348979946,1.0,0.014570836642791275,1.0
8209,PARVG,-0.020785632036295867,0.8618289227358688,-0.06262305557239536,0.2196874037501239,0.05829283830609537,0.08062997477707434,0.03432284675390129,0.5920676105236719,-0.017186476080069527,1.0,-0.027807444539162687,1.0
8210,PASK,0.04361626137800226,0.08335465444534913,0.0028459696066253544,0.9960161884766735,-0.0064522700089964385,0.8988480898679091,-0.02188569821328245,0.46100344066009774,0.007905931411651898,1.0,-0.007287832730807825,1.0
8211,PATL1,-0.021602338888745867,0.49536146207712634,0.013134183902916676,0.7633925482773714,0.009270268039923351,0.8535268744415402,-0.029612522089051886,0.12362303739803161,0.01017215061762147,1.0,0.005191035872193585,1.0
8212,PATL2,0.03055192307190284,0.5675006074932648,-0.009367480290953585,0.9297356242147383,-0.047550596671974484,0.028001427725645768,0.017608318116614154,0.7626224679361817,0.024088113997945727,1.0,0.0029470397653784813,1.0
8213,PATZ1,0.012308919245445877,0.6018056791242683,-0.013998123099495153,0.4589990421964293,0.008473575334582376,0.6991405183225405,-0.0014140687102610367,0.9885401350851465,-0.0033626004692370714,1.0,-0.002988928965850136,1.0
8214,PAWR,-0.023240384814828596,0.5476678696354157,0.007187143329646876,0.9261483202359102,0.04930862758430528,0.00026129641605868794,-0.02212812748716805,0.45261479642682784,-0.014507385383168413,1.0,-0.014001597753168796,1.0
8215,PAX6,-8.648394209442164e-06,1.0,-5.071136239813366e-05,0.9886497507891224,-0.00018434775321646095,0.8248501869717432,0.0003314266031556284,0.4907869678933869,2.388396091379282e-05,1.0,-4.744258198376723e-05,1.0
8216,PAX8,-0.0008089694757601395,0.9111705674961612,-0.0009094990383005666,0.8896737575613834,-0.0004511544286929903,0.9113780272847145,0.003383673285265791,0.13041475312469472,-0.00033572055354383795,1.0,-0.0008680116864930689,1.0
8217,PAX9,-0.004472256575094487,0.8183082175704451,-0.0037740169361655824,0.8575276036952573,0.0006301655383624928,0.9630920102960144,-0.004112420501106167,0.7768115760684896,0.0066803787593869525,1.0,-0.0004367797316305608,1.0
8218,PAXBP1,0.06185788500836263,0.32778237454128667,-0.03781821695297487,0.65001629444645,-0.0003942176055690694,0.9986730940517949,-0.04180772125908046,0.5014259689932461,0.031081731211255736,1.0,-0.010156179861911654,1.0
8219,PAXIP1,-0.006057103867663194,0.7976228117959498,-0.0035402345393368154,0.903385304673353,0.006863670718539026,0.6309518589979101,-0.004253179831224809,0.8232110480863083,0.008694817485300791,1.0,-0.008658958277264971,0.9968094227670625
8220,PBDC1,-0.056001509725056006,0.6278825463406663,0.1376276051705292,0.023427294406715662,0.0032098706557106282,0.9777014132548584,-0.05198031036012972,0.5651238852304568,-0.0006697290799549949,1.0,-0.01012993442766584,1.0
8221,PBK,-0.0014536432632807064,0.9037767999501344,-0.001967713146491918,0.8543369634127727,-4.4550312938826516e-05,0.9975424200359414,-0.0021523653644618256,0.7697068236868725,-0.0019836972976876623,1.0,0.005601549358660957,0.36961714338991497
8222,PBLD,-0.0007320383270755377,0.9095733955536417,0.0032706221998515,0.14382559445150014,-0.00020290903819617848,0.95537526338763,0.00020664504694368037,0.9906381567015653,0.00010767789806674459,1.0,-0.0014697153348501382,1.0
8223,PBRM1,-0.04814952190178843,0.3961482153732609,-0.042998189610337884,0.43583031324709154,0.020230415436121488,0.8184915535458273,0.03569999772579326,0.49374389059401586,0.010979504137614754,1.0,-0.014637641041548376,1.0
8224,PBX1,-0.005464451244655686,0.6535470613529237,-0.005038205102026983,0.668158753607608,0.007772912339373833,0.1354514511917394,0.005193786067504584,0.5749851492159672,-0.004153198918637035,1.0,-0.002680099891969134,1.0
8225,PBX2,0.059626308843640896,0.06299353944125766,-0.014910187892851406,0.8524276959005384,-0.008784717229132603,0.8988480898679091,-0.003615367909314833,0.9843791446705217,0.0018933804506598637,1.0,-0.010549443757798153,1.0
8226,PBX3,-0.0012373180390793936,1.0,-0.0033218353533259297,0.9796740593816889,0.01281288904115208,0.6922637735709739,0.011564859139638832,0.7458410920140794,-0.004343894032466052,1.0,-0.015889406102390077,1.0
8227,PBX4,0.020570223606473415,0.318200039936461,-0.006765198509219582,0.8759865011344928,-0.011963227858784642,0.5320857114093104,-0.00764241345355439,0.7911762389172112,0.016280088607399375,1.0,-0.004754913468029257,1.0
8228,PBXIP1,0.037210130541771275,0.6856082837431784,0.00984803628015811,0.9635190969308389,0.013851479987596435,0.8988480898679091,-0.004093507440496108,0.9966921822164461,-0.0042421973893544684,1.0,-0.030918317751824603,1.0
8229,PC,-0.0007983383973632534,0.8824633562611833,0.002358871690863845,0.3314271609483638,-0.0010039847068921684,0.8091807837797015,-6.656023397984292e-05,1.0,0.0001867822282197132,1.0,5.973344130680168e-05,1.0
8230,PCAT1,-0.0026852727937963458,0.9213878775040822,-0.003319333484256025,0.8864523303326377,-0.0013022763994991813,0.9240887750004765,-0.0033204050195649775,0.8328288374858939,0.010713315665648173,0.6126463414540535,-0.004357853488042333,1.0
8231,PCAT19,-0.0006280974412048763,0.969533738842592,-0.0007996952812446886,0.9284245777305014,0.0015234156450428537,0.777846632367667,-0.0008820030099197587,0.8646761539418193,-0.00047632446432866116,1.0,0.0002606359054899395,1.0
8232,PCBD1,-0.03974676405212185,0.7296002886142188,-0.02751254563270994,0.8510894474498375,-0.022745114884226383,0.8872496648988862,-0.03576502355287617,0.6974605898507164,0.02457797135552124,1.0,0.06044886080343828,0.8137425320303355
8233,PCBD2,-0.01788035268375752,0.844353420591625,-0.02861389605344796,0.6368858327267369,8.671067254269887e-05,1.0,-0.004171881247209835,0.9845074470599091,0.028280402064267712,1.0,-0.0028835506037221126,1.0
8234,PCBP1,0.13741893557135948,0.18820117662282207,-0.10203980770911975,0.37954020701816293,-0.024191165124684333,0.8988480898679091,0.030209026545222006,0.8593792077261203,-0.018136548882375814,1.0,0.01105151029319762,1.0
8235,PCBP2,0.0643315893729216,0.76450495915226,-0.05473404570461843,0.8169190293899725,0.016894503857371346,0.9201948177577014,0.03200683710405117,0.8646761539418193,-0.005907996915179736,1.0,-0.03846017107694605,1.0
8236,PCBP3,-0.0011864506288244165,0.8973997248995729,-0.0006545655438843251,0.9646647612913027,0.0061897878525646296,0.0011606110824215097,-0.0016355360650646788,0.7810159691131011,-0.0023007548393555706,1.0,-0.0021232804948068482,1.0
8237,PCBP4,-0.0027809747124448855,0.830211671154248,-0.004146687589172118,0.6392257090227591,-0.006790121177265022,0.07230340139956314,0.006854355528168021,0.17730459991843595,0.006359637260885601,0.6989319938475331,-0.0010444060972707734,1.0
8238,PCCA,0.02865614354267426,0.5105785127150472,-0.018855517672957366,0.7389209248146651,-0.0075549283231100516,0.8988480898679091,0.008769799903756443,0.8680724174238705,0.006546456542269877,1.0,-0.009202731877666749,1.0
8239,PCCB,0.0008303794715484453,1.0,-0.0108192395091499,0.8233130400575804,0.01798989169042272,0.3818098566895279,-0.016504567556829868,0.5458453249977129,-0.008156744710477398,1.0,0.007208573901177483,1.0
8240,PCDH1,0.010473421128527411,0.06888472540858093,-0.002907855686517067,0.8301533612703619,-0.005326380085915664,0.3108507750923887,0.000806380352920063,0.9660598950427661,0.0007235866752602757,1.0,0.0009157775787690219,1.0
8241,PCDH10,-5.146182394565144e-06,1.0,-4.404246424628914e-05,1.0,-0.00016706157141673297,0.8971143953900141,-4.955240040516412e-05,0.9898552533201441,0.0002908905506469829,1.0,-6.343607594293877e-05,1.0
8242,PCDH11X,-0.006848509270667588,0.8563397090269108,-0.006125539137079163,0.8780722671165873,-0.0033303429183844067,0.8991762878450376,0.017438118268678443,0.2457136794318886,-0.0023861574470874372,1.0,-0.0005884183552315545,1.0
8243,PCDH11Y,2.8299556241490823e-05,1.0,-7.174739540160641e-05,0.9845987118413144,-2.11421185663716e-05,0.9803180600933888,0.0003305090151215933,0.67709066213985,-4.147362161365355e-05,1.0,-0.0001620854561311268,1.0
8244,PCDH12,-5.552293650489329e-05,1.0,-0.00010416534647804584,1.0,-0.0002675909325432861,0.8988480898679091,-0.00011575868963260754,0.9843791446705217,0.000760324183048901,1.0,-0.00034692215146532856,1.0
8245,PCDH15,0.00010081325658111779,1.0,1.5262950893097e-05,1.0,-0.00023342264266051227,0.8988480898679091,1.3886924651493782e-05,1.0,-0.00031735954413730116,1.0,0.0005265777654006013,1.0
8246,PCDH17,-0.0002401570418288845,1.0,-0.0003465953894542246,0.9810287277729891,0.00161115016142109,0.5593588042208334,-0.0003833321835259685,0.9509635149853405,-0.00082924295607531,1.0,-0.0002769960200519329,1.0
8247,PCDH18,2.3880901216918177e-06,1.0,7.647949601578465e-07,1.0,-3.8611935888090905e-06,0.9630920102960144,7.842101610693135e-07,1.0,-5.426150723989072e-06,1.0,7.843393604509333e-06,1.0
8248,PCDH19,-1.2791438435103415e-05,1.0,-2.7839565357793508e-05,1.0,-7.754126503898679e-05,0.8988480898679091,-3.100597908895308e-05,0.9852483596034983,0.00020286340718596372,1.0,-8.670364608031635e-05,1.0
8249,PCDH7,1.7074623374906876e-05,1.0,-0.00012892839485791183,1.0,-0.0005453485680758528,0.8816330668696312,-0.0001461242760901987,0.9859801759536513,0.0006846015162936185,1.0,3.9496167189174806e-05,1.0
8250,PCDH9,-0.01704059593928184,0.6018056791242683,-0.013001637393196968,0.7262005119771762,0.008585313067132444,0.8499727795720166,0.010148949166595086,0.7633972223602061,0.0029255914775691925,1.0,-0.005000875529158609,1.0
8251,PCDHA10,5.744828358293789e-06,1.0,6.581029921374653e-07,1.0,-1.4177150203458913e-05,0.8988480898679091,5.523908595074057e-07,1.0,5.053234577359267e-07,1.0,1.1398533426751909e-05,1.0
8252,PCDHB10,1.1930654687089327e-05,1.0,-2.474349941223599e-08,1.0,-3.519899450690625e-05,0.8988480898679091,-4.2375658702421777e-07,1.0,-4.7054812576160107e-05,1.0,8.33424918650971e-05,1.0
8253,PCDHB14,1.44313825478737e-06,1.0,3.920697900528196e-07,1.0,-2.623345373667702e-06,0.9757905936755299,3.947608117540773e-07,1.0,-3.642657386082754e-06,1.0,5.544759803789582e-06,1.0
8254,PCDHB15,8.151452865918272e-06,1.0,1.448853690935177e-06,1.0,-1.7985489906768478e-05,0.8991762878450376,1.3652896608927698e-06,1.0,-2.454692003486581e-05,1.0,4.011170014292006e-05,1.0
8255,PCDHB2,7.195290439983446e-06,1.0,-7.450703844591718e-06,1.0,-5.1989494923684324e-05,0.8907480147827982,-8.650425148601512e-06,1.0,5.3531083629836766e-05,1.0,6.901579502089226e-06,1.0
8256,PCDHGA10,-0.0023073872744329023,0.8444303525105495,0.005742171436989683,0.30201014973945994,-0.004188736035694219,0.3730481947496715,0.0019365430608440574,0.8235172027379773,0.0013800559398565062,1.0,-0.00037390401319537973,1.0
8257,PCDHGA11,2.4370993978217653e-06,1.0,7.542746419212495e-07,1.0,-4.0488868286246135e-06,0.961572518081208,7.707069409142156e-07,1.0,-5.673484325999494e-06,1.0,8.30538625961135e-06,1.0
8258,PCDHGA12,1.1203665031620533e-05,1.0,-5.85641732831777e-06,1.0,-5.718556898573019e-05,0.8715611367060806,-6.9834901772518944e-06,1.0,0.00014949435972085262,0.8887512298711745,-9.40591782674877e-05,1.0
8259,PCDHGA5,-2.2772331354404044e-05,1.0,-0.0001583521545324289,0.9475763990047232,-3.417195928517012e-05,0.9762069855075393,-0.0001780211645072694,0.8895187459334472,0.00031411374847668355,1.0,-6.413290600153156e-05,1.0
8260,PCDHGB6,-0.003345860473467334,0.789688026890662,0.004737500929059544,0.5869699201530929,-0.0032920635904066264,0.7222270915503106,0.004861946378407913,0.4883615594618291,-0.00028931815888476537,1.0,-0.0007754781604014586,1.0
8261,PCDHGB7,1.3427878920014513e-05,0.9970428188959087,1.30601685656068e-06,1.0,-3.409815694740861e-05,0.8682704638392115,1.0289742588972148e-06,1.0,4.523821944131228e-05,1.0,-1.905807719405809e-05,1.0
8262,PCDHGC3,1.3201637104735787e-05,1.0,-4.658512874051974e-05,1.0,-0.00023155450119841754,0.8816330668696312,-5.303174498859988e-05,0.9920568913417193,0.00016968789007978146,1.0,0.00013180099230891126,1.0
8263,PCED1A,-0.007017077941798889,0.9275658737427794,-0.02912083102392672,0.28073205325938533,-0.005197344967692391,0.8999436664879213,0.024966738069528482,0.3173698760968546,-0.010815464305054302,1.0,0.01721376950020854,1.0
8264,PCED1B,0.060439450331109514,0.22979083891852461,-0.04988446635417969,0.33596480283407437,-0.018821465038051086,0.8525321168641989,0.03303262409254345,0.5695675293377331,0.0026228800779327793,1.0,-0.0100132423469066,1.0
8265,PCF11,0.10702342421514029,0.02508755185788154,0.01589166032350514,0.9121853194207714,0.016330870929608915,0.8970807411553297,-0.028307677660422303,0.7319932701295893,-0.005213706340821148,1.0,-0.05118149320813474,0.8145116319785264
8266,PCF11-AS1,-0.003369230662736544,0.8360869433315482,-0.002155245659913746,0.9115790425494545,0.0033974926842995925,0.8008873835720471,-0.0037560251067685533,0.7360444213742986,0.0039193034992267665,1.0,-0.0022041792283489232,1.0
8267,PCGF1,0.017794354742591213,0.6598113018501321,-0.020991137217757867,0.5089542844429357,0.011483392538290213,0.7986598405556772,-0.002241194020892956,0.9890365141040711,0.00230691372888233,1.0,-0.010580953684673676,1.0
8268,PCGF2,-0.004001908904009555,0.8143286452516484,0.017411863455866837,0.0052439956703486746,-0.0008663554302951819,0.9384574124709318,-0.003515557721892984,0.7849548463626043,-0.001935283494839546,1.0,-0.001770048746154489,1.0
8269,PCGF3,-0.013881656146693646,0.5659761364887934,0.0004851827766614459,1.0,-0.005108587758930087,0.8947480877528892,0.012691451773895848,0.5055029131469668,0.0010006199644709366,1.0,0.0012334114116437193,1.0
8270,PCGF5,0.003792961180726598,1.0,-0.0480352979913765,0.5293519873303977,0.0162429166998507,0.8988480898679091,-0.003150862945798999,1.0,-0.002677738146511968,1.0,0.011716489998633714,1.0
8271,PCGF6,-0.019789356397365482,0.5184699082025658,-0.010220712008989441,0.831706900504067,-0.00422558053143395,0.9001988670312433,0.030152589090163485,0.08070433722365049,0.0006803678728364432,1.0,-0.004165582101093973,1.0
8272,PCID2,0.05184868695051091,0.5529222628661262,-0.08633882478505389,0.1187223982573174,0.035900284244366684,0.6401676527768024,0.057277035097806364,0.3334816080262424,-0.013521692092864745,1.0,-0.04738454925994416,0.986162945992018
8273,PCIF1,-0.03804578648718554,0.6000062694325272,-0.04115833697690728,0.4959761802532422,0.0038425130294867313,0.957546978941097,0.04848613575852452,0.27593847413326306,0.004096548057862838,1.0,-0.005113132205905986,1.0
8274,PCK2,0.010320350463089517,0.6048482766189678,0.015393206870598024,0.2441671052855647,-0.0033390140800903896,0.8988480898679091,-0.008729045424638131,0.5897224334278603,0.001838735156672289,1.0,-0.004953480575649926,1.0
8275,PCLO,7.72149460937212e-05,1.0,4.6942479832014574e-06,1.0,-0.00020772493485154495,0.8988480898679091,2.7379706387254798e-06,1.0,-0.00017036662174477866,1.0,0.00036717802486808867,1.0
8276,PCM1,-0.04044263828469935,0.8444303525105495,-0.09521626004937939,0.34780527147989754,0.07544169856128849,0.34290004022785836,-0.07856290211522027,0.4135249060645624,0.07807257423678873,1.0,-0.03414439527730295,1.0
8277,PCMT1,0.0010169804008980654,1.0,-0.028227286981463123,0.8602074105220968,0.00351476167236206,0.9737040450787176,0.021010523633457512,0.8522889538030566,0.014926673010243835,1.0,-0.02117499311806162,1.0
8278,PCMTD1,-0.011161008932149219,0.9990450356989155,-0.0414368681269843,0.7730653684933526,0.05228207863828488,0.49605309016497506,-0.025297680796623034,0.8359212937423234,-0.021558147271253353,1.0,0.01321264935019853,1.0
8279,PCMTD2,-0.025376019317069034,0.4253784189866671,0.00045391717876688137,1.0,-0.0014356737307080515,0.9695524874084112,0.030160778396775667,0.15909133485565152,0.005025544678609054,1.0,-0.014939281591789933,1.0
8280,PCNA,0.012381380565466352,0.9205393825819379,-0.016693866717391884,0.8754733357399502,0.003948839681876676,0.9500735600482909,-0.023417717825425684,0.7139174276936472,-0.014369515155512942,1.0,0.032107647973189574,1.0
8281,PCNP,0.03313182527988945,0.8343446178464446,0.017784356140158192,0.9326229387083919,-0.015188462263716784,0.8988480898679091,-0.01250810340559566,0.9378438159696533,0.01755524753620835,1.0,-0.018263768303597466,1.0
8282,PCNT,0.0060818208406793264,0.9719014685503379,0.006106194284184983,0.9554062537835707,-0.006870596414208948,0.8988480898679091,-0.0105214435947742,0.8345021354130898,-0.001193566262900743,1.0,0.010632017492920656,1.0
8283,PCOLCE,0.03175086781129192,0.3803220045825158,0.01630539443890405,0.7742756720243079,-0.007621787423773941,0.8988480898679091,-0.005225188305266405,0.9367672110858312,-0.00529873044289671,1.0,-0.006261089317605776,1.0
8284,PCOLCE2,-0.00022055619046121565,0.9694953798383055,-0.0002316802322655689,0.9483422936390404,-0.00030962849105153575,0.8988480898679091,-8.443154396361161e-07,1.0,-0.00019096405566499546,1.0,0.000776553309251019,1.0
8285,PCP2,-0.0012291038786559408,0.905363153453357,-0.0008005538254975172,0.9535330348538984,0.0003774109527245284,0.9452465279009409,-0.0018672195597036262,0.7655769655147748,0.0027590099265329135,1.0,-0.0008903593273110514,1.0
8286,PCP4,-0.005655168467753215,0.8199515736479175,-0.005063802412198335,0.846608873834157,0.0009524348816846006,0.9565548620378943,0.007802477154146468,0.5822178623401075,-0.0011706630343759315,1.0,-0.0003060632023338247,1.0
8287,PCP4L1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8288,PCSK1,1.7597754050904753e-05,1.0,1.442411005411309e-06,1.0,-4.580050569520783e-05,0.8988480898679091,1.044617399187092e-06,1.0,-6.173517939799328e-05,1.0,0.00010594857312199982,1.0
8289,PCSK1N,-0.0024585786890076126,0.8485376993922301,-0.002299213286659319,0.8636403729893485,0.0014969799748968003,0.8988480898679091,-0.001973493937973809,0.833609611044833,0.003934261987968223,1.0,-0.0018787296742808822,1.0
8290,PCSK2,3.757087201885064e-05,1.0,2.434707556733768e-06,1.0,-0.00010045075228406732,0.8988480898679091,1.5022567229957943e-06,1.0,-0.00013514796403695146,1.0,0.00023360239698086744,1.0
8291,PCSK4,1.8062129625771005e-05,1.0,-8.76378912558526e-05,0.9686212952761915,-0.0002895367708198043,0.6922637735709739,-9.95408169863943e-05,0.925977745511098,0.0004955804326626364,1.0,-9.725751960990708e-05,1.0
8292,PCSK5,0.011303850618967423,0.8618289227358688,-0.021287314371123536,0.5869699201530929,-0.04118345458191484,0.0075978546788581435,0.06060462092575867,0.000490207922198656,-0.007754159467207889,1.0,0.012703408346212548,1.0
8293,PCSK6,-0.0009693267814528898,0.8983967333088186,0.001305313550340683,0.8510854012906289,0.0036282698266759056,0.05483056984923245,-0.0014329066215451286,0.7638174380250029,-0.00047224396587660565,1.0,-0.002598419681875368,0.8958551877435701
8294,PCSK7,0.08150535464789793,0.7105532669835655,0.06446928285757692,0.7996889998611891,-0.05442303181033736,0.8249116633884144,0.007191141580202509,1.0,-0.054896627964467926,1.0,0.03806590783108571,1.0
8295,PCSK9,3.930959310526649e-06,1.0,5.920313753083678e-07,1.0,-9.114590366195598e-06,0.9201948177577014,5.379756904445876e-07,1.0,-1.2390762782914577e-05,1.0,2.056827487644237e-05,1.0
8296,PCTP,0.04058135779360769,0.05997451889021749,-0.0021322628170428286,1.0,-0.00301512667800969,0.9296950003239419,-0.008055254769524164,0.8346410846135688,-0.004462831553956504,1.0,-0.00431319124014997,1.0
8297,PCYOX1,0.019387272364296583,0.6764448565553766,0.03470705993695296,0.20405808180224325,-0.0060904458864925945,0.8988480898679091,-0.005212132908366061,0.9281109759087125,-0.0035245553257870314,1.0,-0.013806615899454701,1.0
8298,PCYOX1L,-0.005346279898442592,0.783034176726431,-0.00499043402384854,0.8029095208111219,-0.0035398981939773993,0.8821724529870205,0.005019877647399012,0.73525965154214,0.007554975652952392,1.0,-0.0027596291279615597,1.0
8299,PCYT1A,0.057069657013471504,0.1252501870584244,-0.018399515304265535,0.8231505958618388,-0.026739230654982328,0.49842634419049936,0.01018349286798001,0.8747931803286833,-0.00013190429067790055,1.0,0.003768514551587568,1.0
8300,PCYT1B,1.0270049857369903e-06,1.0,3.6165533490722505e-07,1.0,-1.5250204604171907e-06,0.985156143248135,3.742294437278782e-07,1.0,-2.163647500315108e-06,1.0,2.9969797438391544e-06,1.0
8301,PCYT2,0.015516499796141017,0.7859876778081781,-0.02947163629443276,0.3542313401157851,-0.0074689554443124195,0.8988480898679091,0.020335319906196667,0.5582242811871174,0.002978866535637413,1.0,-0.0022460155320577803,1.0
8302,PDAP1,-0.026050284099913168,0.8468767042557527,-0.036261099780358824,0.7275947791627702,0.0033980390814351835,0.9695723142867668,0.1081632145992749,0.007608871970950199,-0.0046921370929888795,1.0,-0.04971332828954933,0.9192543329683677
8303,PDCD1,-0.006658500282152378,0.7075117799856685,0.00836496021644035,0.5362505814721629,-0.0004628038916998831,0.9765529076312248,-0.007810028311181269,0.5023147180136337,0.013211379671120682,0.24283158275334893,-0.008889692763368338,0.8914705875967879
8304,PDCD10,-0.02252968963633134,0.9268822960769182,0.007200678159123203,1.0,-0.030210184786126915,0.8816330668696312,0.0554782263202076,0.5903852773762469,-0.008575870522027185,1.0,0.006535214765852754,1.0
